SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
STARPAPER, EQ, 01-Oct-2018, 159.90, 161.00, 164.00, 149.70, 162.00, 161.45, 156.10, 159533, 249.04, 3383, 52645, 33.00
STCINDIA, EQ, 01-Oct-2018, 104.40, 103.65, 104.20, 96.75, 101.50, 100.90, 100.36, 98848, 99.20, 2002, 33986, 34.38
STEELCITY, SM, 01-Oct-2018, 68.00, 66.00, 69.00, 65.00, 68.00, 68.00, 65.91, 24000, 15.82, 6, 20000, 83.33
STEELXIND, BE, 01-Oct-2018, 24.05, 25.20, 25.20, 23.10, 24.50, 23.60, 23.62, 5020, 1.19, 40, -, -
STEL, BE, 01-Oct-2018, 97.65, 97.65, 100.00, 92.80, 93.50, 93.80, 94.07, 20678, 19.45, 150, -, -
STERLINBIO, BZ, 01-Oct-2018, 0.75, 0.70, 0.75, 0.70, 0.70, 0.70, 0.71, 24850, 0.18, 28, -, -
STERTOOLS, EQ, 01-Oct-2018, 340.05, 338.05, 341.85, 330.00, 330.00, 330.70, 331.64, 12817, 42.51, 426, 8751, 68.28
STINDIA, EQ, 01-Oct-2018, 9.90, 9.15, 9.95, 9.15, 9.95, 9.95, 9.24, 178, 0.02, 4, 176, 98.88
STRTECH, EQ, 01-Oct-2018, 293.35, 290.00, 299.70, 275.00, 299.00, 295.30, 285.66, 1434528, 4097.85, 22437, 592233, 41.28
SUBEX, EQ, 01-Oct-2018, 4.90, 4.95, 5.15, 4.80, 5.15, 5.00, 4.94, 2115538, 104.43, 710, 1833945, 86.69
SUBROS, EQ, 01-Oct-2018, 307.80, 308.00, 311.65, 290.00, 301.50, 302.30, 296.76, 77026, 228.58, 1894, 33579, 43.59
SUDARSCHEM, EQ, 01-Oct-2018, 415.30, 410.30, 410.30, 395.00, 398.00, 400.20, 399.23, 23440, 93.58, 1204, 11893, 50.74
SUJANAUNI, EQ, 01-Oct-2018, 0.45, 0.45, 0.50, 0.45, 0.50, 0.45, 0.46, 64293, 0.30, 26, 52791, 82.11
SUMEETINDS, BE, 01-Oct-2018, 6.95, 6.90, 6.90, 6.65, 6.65, 6.65, 6.67, 62984, 4.20, 139, -, -
SUMIT, SM, 01-Oct-2018, 43.80, 43.75, 43.75, 42.50, 42.50, 42.65, 43.13, 69000, 29.76, 4, 69000, 100.00
SUMMITSEC, EQ, 01-Oct-2018, 617.40, 639.00, 639.00, 575.00, 595.10, 599.35, 598.12, 2987, 17.87, 261, 2457, 82.26
SUNCLAYLTD, EQ, 01-Oct-2018, 3913.30, 3914.00, 4000.00, 3857.45, 3950.00, 3946.90, 3931.57, 2235, 87.87, 700, 1671, 74.77
SUNDARAM, EQ, 01-Oct-2018, 2.30, 2.25, 2.25, 2.10, 2.25, 2.20, 2.16, 675140, 14.61, 438, 442480, 65.54
SUNDARMFIN, EQ, 01-Oct-2018, 1514.45, 1491.75, 1545.00, 1402.80, 1530.85, 1516.35, 1470.82, 68898, 1013.37, 3995, 41995, 60.95
SUNDARMHLD, EQ, 01-Oct-2018, 100.85, 104.50, 105.00, 98.00, 102.00, 102.00, 100.97, 28680, 28.96, 646, 21280, 74.20
SUNDRMBRAK, EQ, 01-Oct-2018, 393.40, 395.00, 404.60, 381.00, 403.00, 400.95, 393.18, 1421, 5.59, 93, 959, 67.49
SUNDRMFAST, EQ, 01-Oct-2018, 580.80, 578.00, 578.85, 550.00, 568.00, 573.25, 563.87, 99490, 560.99, 5772, 50783, 51.04
SUNFLAG, EQ, 01-Oct-2018, 56.80, 57.00, 62.00, 53.00, 61.40, 59.85, 56.57, 362647, 205.13, 2855, 185954, 51.28
SUNILHITEC, BE, 01-Oct-2018, 1.55, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 127542, 1.91, 116, -, -
SUNPHARMA, EQ, 01-Oct-2018, 623.25, 624.00, 639.00, 610.00, 636.00, 634.70, 625.30, 5527208, 34561.42, 113737, 1892498, 34.24
SUNTECK, EQ, 01-Oct-2018, 401.30, 395.10, 402.80, 383.10, 395.00, 393.50, 392.26, 352976, 1384.57, 9297, 245149, 69.45
SUNTV, EQ, 01-Oct-2018, 614.25, 610.55, 660.25, 594.80, 653.30, 653.65, 630.17, 1674675, 10553.23, 28948, 236399, 14.12
SUPERHOUSE, EQ, 01-Oct-2018, 118.00, 117.00, 117.00, 107.85, 113.40, 112.85, 112.79, 14577, 16.44, 222, 11863, 81.38
SUPERSPIN, BE, 01-Oct-2018, 6.30, 6.00, 6.40, 6.00, 6.40, 6.25, 6.07, 7669, 0.47, 25, -, -
SUPPETRO, EQ, 01-Oct-2018, 246.15, 243.00, 251.00, 243.00, 246.00, 245.35, 245.22, 7751, 19.01, 247, 6640, 85.67
SUPRAJIT, EQ, 01-Oct-2018, 237.50, 238.05, 242.00, 232.00, 238.55, 237.75, 235.79, 27369, 64.53, 1489, 16843, 61.54
SUPREMEENG, SM, 01-Oct-2018, 25.25, 26.50, 26.50, 25.00, 25.50, 25.45, 25.44, 32000, 8.14, 7, 24000, 75.00
SUPREMEIND, EQ, 01-Oct-2018, 1006.30, 991.60, 991.60, 968.00, 970.00, 971.60, 970.77, 168358, 1634.37, 13742, 146909, 87.26
SUPREMEINF, EQ, 01-Oct-2018, 22.75, 22.10, 22.15, 21.65, 21.65, 21.65, 21.69, 41705, 9.05, 73, 36654, 87.89
SURANAIND, BZ, 01-Oct-2018, 1.40, 1.40, 1.40, 1.40, 1.40, 1.40, 1.40, 500, 0.01, 1, -, -
SURANASOL, BE, 01-Oct-2018, 8.90, 9.00, 9.20, 8.50, 8.95, 8.55, 8.65, 15325, 1.33, 53, -, -
SURANAT&P, EQ, 01-Oct-2018, 4.60, 4.35, 4.75, 4.30, 4.40, 4.40, 4.39, 38741, 1.70, 28, 37130, 95.84
SUREVIN, SM, 01-Oct-2018, 87.00, 82.65, 82.65, 82.65, 82.65, 82.65, 82.65, 3000, 2.48, 1, 3000, 100.00
SURYALAXMI, EQ, 01-Oct-2018, 39.70, 40.95, 40.95, 37.35, 38.75, 38.85, 38.51, 8507, 3.28, 105, 6279, 73.81
SURYAROSNI, EQ, 01-Oct-2018, 230.45, 233.85, 235.15, 213.30, 229.00, 226.70, 224.51, 83250, 186.90, 1662, 39394, 47.32
SUTLEJTEX, EQ, 01-Oct-2018, 46.40, 46.40, 46.75, 40.75, 45.60, 45.25, 44.88, 40045, 17.97, 252, 31293, 78.14
SUULD, SM, 01-Oct-2018, 32.90, 30.00, 30.00, 30.00, 30.00, 30.00, 30.00, 8000, 2.40, 1, 8000, 100.00
SUVEN, EQ, 01-Oct-2018, 269.85, 267.70, 273.15, 245.00, 271.20, 270.35, 258.96, 917840, 2376.84, 18197, 233508, 25.44
SUZLON, EQ, 01-Oct-2018, 5.45, 5.50, 5.75, 5.05, 5.70, 5.65, 5.37, 36276807, 1947.97, 24545, 8657690, 23.87
SVLL, SM, 01-Oct-2018, 61.50, 60.00, 60.00, 58.25, 58.25, 58.25, 59.13, 6000, 3.55, 2, 6000, 100.00
SWANENERGY, EQ, 01-Oct-2018, 125.30, 122.25, 131.40, 112.95, 125.50, 126.15, 125.79, 160295, 201.64, 5912, 46176, 28.81
SWARAJENG, EQ, 01-Oct-2018, 1444.65, 1440.00, 1511.00, 1400.05, 1435.00, 1429.15, 1443.99, 6148, 88.78, 1028, 3766, 61.26
SWELECTES, EQ, 01-Oct-2018, 271.15, 282.00, 305.00, 273.85, 274.00, 277.35, 283.63, 24181, 68.58, 850, 16640, 68.81
SYMPHONY, EQ, 01-Oct-2018, 980.45, 981.00, 981.00, 935.05, 959.00, 956.55, 953.03, 19290, 183.84, 1954, 9385, 48.65
SYNCOM, EQ, 01-Oct-2018, 2.90, 3.15, 3.15, 2.35, 2.50, 2.50, 2.54, 588476, 14.92, 784, 241537, 41.04
SYNDIBANK, EQ, 01-Oct-2018, 30.90, 31.00, 31.75, 29.95, 31.70, 31.65, 30.86, 4778546, 1474.79, 7464, 1316984, 27.56
SYNGENE, EQ, 01-Oct-2018, 600.75, 604.90, 613.70, 586.00, 594.95, 597.45, 602.38, 62560, 376.85, 8570, 20619, 32.96
TAINWALCHM, EQ, 01-Oct-2018, 89.50, 89.00, 89.50, 82.00, 89.35, 85.45, 86.32, 1771, 1.53, 26, 1115, 62.96
TAJGVK, EQ, 01-Oct-2018, 171.60, 172.20, 173.10, 161.00, 165.00, 166.60, 164.73, 47116, 77.61, 1188, 24483, 51.96
TAKE, EQ, 01-Oct-2018, 152.95, 153.90, 172.95, 152.45, 171.00, 167.85, 161.36, 331732, 535.27, 7993, 203698, 61.40
TALBROAUTO, EQ, 01-Oct-2018, 244.60, 244.95, 245.00, 223.00, 244.95, 242.20, 233.23, 22503, 52.48, 689, 13245, 58.86
TALWALKARS, EQ, 01-Oct-2018, 30.05, 29.10, 31.55, 28.55, 30.25, 30.60, 29.51, 315280, 93.03, 747, 216689, 68.73
TALWGYM, EQ, 01-Oct-2018, 133.85, 132.00, 133.90, 124.60, 130.00, 131.10, 128.68, 104951, 135.05, 1693, 63786, 60.78
TANLA, BE, 01-Oct-2018, 33.90, 32.25, 34.50, 32.25, 34.50, 33.15, 32.64, 134521, 43.90, 315, -, -
TANTIACONS, BE, 01-Oct-2018, 5.60, 5.60, 5.60, 5.60, 5.60, 5.60, 5.60, 5, 0.00, 1, -, -
TARAJEWELS, BE, 01-Oct-2018, 4.80, 4.60, 4.90, 4.60, 4.70, 4.70, 4.73, 6568, 0.31, 40, -, -
TARAPUR, EQ, 01-Oct-2018, 3.75, 3.90, 3.90, 3.60, 3.60, 3.60, 3.63, 5911, 0.21, 19, 5820, 98.46
TARMAT, EQ, 01-Oct-2018, 31.10, 32.90, 33.70, 29.15, 30.10, 30.00, 30.09, 12629, 3.80, 106, 8440, 66.83
TASTYBITE, EQ, 01-Oct-2018, 8427.65, 8400.05, 8400.05, 7881.00, 8049.00, 8055.50, 8037.97, 3321, 266.94, 642, 2309, 69.53
TATACHEM, EQ, 01-Oct-2018, 692.40, 696.55, 696.55, 670.50, 691.05, 690.50, 683.09, 368383, 2516.40, 9067, 87045, 23.63
TATACOFFEE, EQ, 01-Oct-2018, 97.00, 97.20, 97.75, 91.95, 95.70, 95.50, 94.22, 357340, 336.68, 3939, 154146, 43.14
TATACOMM, EQ, 01-Oct-2018, 500.50, 506.00, 509.90, 489.05, 501.95, 503.20, 496.76, 675298, 3354.63, 14965, 208018, 30.80
TATAELXSI, EQ, 01-Oct-2018, 1156.00, 1152.25, 1179.95, 1111.00, 1161.00, 1161.75, 1144.02, 1028536, 11766.66, 33515, 196409, 19.10
TATAGLOBAL, EQ, 01-Oct-2018, 233.75, 234.55, 234.60, 221.05, 230.30, 230.90, 227.14, 1534749, 3486.05, 12997, 221098, 14.41
TATAINVEST, EQ, 01-Oct-2018, 725.45, 731.10, 731.10, 714.15, 722.95, 721.85, 719.97, 23711, 170.71, 891, 19014, 80.19
TATAMETALI, EQ, 01-Oct-2018, 677.10, 670.00, 670.00, 636.95, 652.10, 659.25, 652.40, 55520, 362.21, 5529, 17136, 30.86
TATAMOTORS, EQ, 01-Oct-2018, 223.70, 225.00, 230.45, 220.00, 229.70, 229.35, 225.40, 9743094, 21960.98, 75151, 1501132, 15.41
TATAMTRDVR, EQ, 01-Oct-2018, 116.55, 116.55, 121.50, 114.50, 120.90, 120.95, 118.12, 2709463, 3200.30, 18884, 1071119, 39.53
TATAPOWER, EQ, 01-Oct-2018, 65.85, 66.45, 68.40, 64.80, 67.75, 67.95, 67.03, 5836832, 3912.72, 33235, 2322411, 39.79
TATASPONGE, EQ, 01-Oct-2018, 809.95, 806.75, 820.00, 792.00, 805.50, 806.65, 806.82, 91682, 739.71, 4375, 21277, 23.21
TATASTEEL, E1, 01-Oct-2018, 136.35, 126.00, 134.40, 122.75, 127.55, 128.30, 124.36, 602504, 749.28, 2870, 206784, 34.32
TATASTEEL, EQ, 01-Oct-2018, 581.25, 580.00, 585.80, 557.50, 582.00, 583.20, 573.28, 6972949, 39974.52, 97580, 689340, 9.89
TBZ, EQ, 01-Oct-2018, 50.80, 51.50, 51.55, 48.25, 49.25, 49.40, 49.24, 94320, 46.45, 1161, 55265, 58.59
TCFSL, N8, 01-Oct-2018, 1050.00, 1069.99, 1069.99, 1069.80, 1069.99, 1069.99, 1069.97, 11, 0.12, 3, 10, 90.91
TCFSL, N9, 01-Oct-2018, 1560.01, 1570.00, 1570.00, 1566.00, 1566.00, 1567.95, 1569.53, 900, 14.13, 20, 900, 100.00
TCFSL, NB, 01-Oct-2018, 1000.00, 985.00, 998.00, 981.00, 998.00, 996.95, 987.76, 2119, 20.93, 31, 1993, 94.05
TCFSL, ND, 01-Oct-2018, 1000.00, 975.00, 985.00, 971.00, 984.00, 982.45, 982.72, 5386, 52.93, 146, 5084, 94.39
TCFSL, NF, 01-Oct-2018, 1000.00, 985.00, 993.95, 979.00, 985.00, 986.69, 985.20, 2839, 27.97, 43, 2774, 97.71
TCI, EQ, 01-Oct-2018, 283.60, 280.00, 283.30, 267.00, 278.30, 280.95, 275.36, 89081, 245.29, 2541, 60708, 68.15
TCIDEVELOP, EQ, 01-Oct-2018, 403.25, 393.20, 396.70, 375.30, 375.50, 376.85, 381.20, 1588, 6.05, 28, 1462, 92.07
TCIEXP, EQ, 01-Oct-2018, 544.85, 536.00, 577.00, 507.35, 560.95, 568.90, 534.86, 38732, 207.16, 1417, 27647, 71.38
TCIFINANCE, EQ, 01-Oct-2018, 17.10, 17.55, 17.55, 16.10, 16.95, 16.60, 16.47, 45206, 7.45, 285, 27874, 61.66
TCNSBRANDS, EQ, 01-Oct-2018, 623.00, 600.25, 623.00, 591.10, 604.50, 608.45, 606.81, 86278, 523.55, 12256, 58885, 68.25
TCPLPACK, EQ, 01-Oct-2018, 389.95, 385.00, 423.95, 372.00, 396.00, 395.55, 384.06, 2435, 9.35, 130, 2151, 88.34
TCS, EQ, 01-Oct-2018, 2183.70, 2190.90, 2275.95, 2190.35, 2250.30, 2255.55, 2242.36, 3772208, 84586.53, 201352, 1984270, 52.60
TDPOWERSYS, EQ, 01-Oct-2018, 126.65, 125.00, 125.00, 117.05, 121.00, 120.05, 119.83, 130567, 156.46, 1024, 81160, 62.16
TEAMLEASE, EQ, 01-Oct-2018, 2465.05, 2415.70, 2460.00, 2309.00, 2325.60, 2353.70, 2393.43, 38172, 913.62, 4423, 17776, 46.57
TECHIN, EQ, 01-Oct-2018, 5.40, 5.40, 5.40, 5.40, 5.40, 5.40, 5.40, 20, 0.00, 1, 20, 100.00
TECHM, EQ, 01-Oct-2018, 745.50, 749.00, 763.50, 741.70, 761.50, 759.55, 754.84, 2233369, 16858.35, 48490, 689693, 30.88
TECHNOFAB, EQ, 01-Oct-2018, 145.95, 152.00, 156.00, 133.30, 153.00, 154.05, 149.76, 2502, 3.75, 70, 1745, 69.74
TEJASNET, EQ, 01-Oct-2018, 259.50, 253.05, 269.50, 249.00, 254.15, 254.10, 258.42, 139739, 361.12, 6515, 68732, 49.19
TERASOFT, EQ, 01-Oct-2018, 28.25, 28.25, 28.25, 26.10, 27.05, 27.10, 27.04, 10178, 2.75, 59, 9349, 91.85
TEXINFRA, EQ, 01-Oct-2018, 56.55, 57.65, 59.80, 55.00, 57.75, 57.90, 56.79, 39033, 22.17, 326, 33028, 84.62
TEXMOPIPES, BE, 01-Oct-2018, 22.25, 21.15, 21.15, 21.15, 21.15, 21.15, 21.15, 31692, 6.70, 117, -, -
TEXRAIL, EQ, 01-Oct-2018, 59.45, 59.00, 60.80, 56.00, 60.80, 60.20, 58.07, 268562, 155.96, 2609, 145819, 54.30
TFCILTD, EQ, 01-Oct-2018, 120.75, 118.30, 125.80, 115.60, 125.00, 124.40, 119.86, 469594, 562.84, 4920, 314415, 66.95
TFL, BE, 01-Oct-2018, 4.80, 4.80, 5.00, 4.80, 4.80, 4.80, 4.90, 2055, 0.10, 8, -, -
TGBHOTELS, EQ, 01-Oct-2018, 13.05, 12.50, 12.90, 11.80, 12.00, 11.95, 12.03, 106765, 12.84, 472, 80417, 75.32
THANGAMAYL, EQ, 01-Oct-2018, 306.15, 300.00, 325.00, 272.95, 325.00, 323.35, 305.31, 3989, 12.18, 846, 2259, 56.63
THEINVEST, EQ, 01-Oct-2018, 201.70, 201.90, 201.90, 176.40, 185.00, 185.25, 186.01, 10640, 19.79, 345, 7953, 74.75
THEMISMED, EQ, 01-Oct-2018, 304.85, 300.00, 310.00, 290.00, 310.00, 302.35, 297.50, 1489, 4.43, 106, 1051, 70.58
THERMAX, EQ, 01-Oct-2018, 946.70, 941.00, 962.75, 920.80, 942.85, 946.15, 936.35, 8596, 80.49, 788, 3384, 39.37
THIRUSUGAR, EQ, 01-Oct-2018, 25.00, 23.80, 24.35, 21.75, 23.85, 23.80, 23.13, 52790, 12.21, 476, 19539, 37.01
THOMASCOOK, EQ, 01-Oct-2018, 223.95, 224.00, 231.05, 197.15, 229.40, 229.50, 221.25, 1270676, 2811.42, 17482, 982824, 77.35
THYROCARE, EQ, 01-Oct-2018, 642.20, 649.00, 651.50, 632.20, 645.10, 648.20, 645.80, 44716, 288.77, 4746, 29686, 66.39
TI, EQ, 01-Oct-2018, 14.15, 15.65, 15.65, 14.00, 14.60, 14.50, 14.49, 77308, 11.20, 164, 58286, 75.39
TIDEWATER, EQ, 01-Oct-2018, 5176.70, 5122.00, 5193.95, 4960.00, 5040.00, 5032.70, 5023.92, 2146, 107.81, 551, 1562, 72.79
TIFIN, EQ, 01-Oct-2018, 551.90, 577.00, 577.00, 530.50, 553.45, 554.65, 548.73, 24967, 137.00, 3172, 16030, 64.20
TIIL, EQ, 01-Oct-2018, 512.55, 512.55, 531.95, 500.00, 517.00, 516.10, 511.43, 37154, 190.02, 797, 29307, 78.88
TIINDIA, EQ, 01-Oct-2018, 294.55, 294.95, 300.95, 287.05, 296.00, 297.95, 293.25, 29104, 85.35, 580, 23829, 81.88
TIJARIA, EQ, 01-Oct-2018, 14.25, 13.65, 14.95, 13.65, 14.95, 14.90, 14.53, 37515, 5.45, 102, 23445, 62.50
TIL, EQ, 01-Oct-2018, 282.75, 290.00, 292.00, 272.00, 292.00, 288.15, 280.12, 7387, 20.69, 607, 4119, 55.76
TIMESGTY, BE, 01-Oct-2018, 35.05, 35.95, 36.70, 33.30, 36.70, 36.70, 35.70, 2180, 0.78, 29, -, -
TIMETECHNO, EQ, 01-Oct-2018, 127.60, 127.90, 132.00, 115.00, 129.00, 127.75, 120.33, 503343, 605.66, 6946, 377731, 75.04
TIMKEN, EQ, 01-Oct-2018, 600.65, 595.45, 595.45, 570.10, 578.00, 580.70, 578.73, 16072, 93.01, 806, 9805, 61.01
TINPLATE, EQ, 01-Oct-2018, 151.60, 151.00, 153.00, 143.70, 152.25, 152.35, 149.41, 528674, 789.90, 9270, 105895, 20.03
TIPSINDLTD, EQ, 01-Oct-2018, 71.45, 71.45, 71.45, 68.00, 68.95, 68.90, 68.68, 4873, 3.35, 101, 3288, 67.47
TIRUMALCHM, EQ, 01-Oct-2018, 123.05, 123.00, 123.05, 113.60, 119.00, 119.35, 117.01, 419887, 491.31, 5968, 200433, 47.73
TIRUPATI, SM, 01-Oct-2018, 45.00, 45.00, 45.00, 45.00, 45.00, 45.00, 45.00, 3000, 1.35, 1, 3000, 100.00
TIRUPATIFL, SM, 01-Oct-2018, 43.50, 42.80, 42.80, 41.35, 42.00, 41.65, 42.05, 6000, 2.52, 3, 4000, 66.67
TITAN, EQ, 01-Oct-2018, 805.60, 800.00, 814.40, 782.00, 812.25, 809.75, 798.26, 2445752, 19523.52, 57498, 579622, 23.70
TMRVL, EQ, 01-Oct-2018, 36.30, 38.00, 38.00, 34.00, 37.75, 37.70, 36.11, 12516, 4.52, 364, 7470, 59.68
TNPETRO, EQ, 01-Oct-2018, 33.65, 35.35, 35.35, 30.65, 32.25, 32.35, 31.83, 245816, 78.25, 1468, 134374, 54.66
TNPL, EQ, 01-Oct-2018, 258.65, 260.00, 266.00, 247.60, 260.25, 260.85, 255.06, 80709, 205.86, 2616, 32946, 40.82
TNTELE, BE, 01-Oct-2018, 1.40, 1.45, 1.45, 1.45, 1.45, 1.45, 1.45, 495, 0.01, 1, -, -
TOKYOPLAST, EQ, 01-Oct-2018, 42.00, 40.10, 40.10, 33.60, 39.50, 38.50, 35.48, 52968, 18.79, 674, 25101, 47.39
TORNTPHARM, EQ, 01-Oct-2018, 1652.60, 1640.00, 1664.90, 1600.90, 1648.35, 1652.50, 1633.16, 221908, 3624.12, 12957, 78922, 35.57
TORNTPOWER, EQ, 01-Oct-2018, 220.40, 218.10, 224.95, 211.50, 223.75, 224.15, 218.13, 932571, 2034.26, 11803, 193227, 20.72
TOTAL, SM, 01-Oct-2018, 28.00, 27.00, 27.00, 24.00, 25.00, 25.00, 24.96, 54000, 13.48, 15, 48000, 88.89
TOUCHWOOD, SM, 01-Oct-2018, 36.50, 34.70, 35.00, 34.70, 34.70, 34.85, 34.76, 15000, 5.21, 5, 15000, 100.00
TPLPLASTEH, EQ, 01-Oct-2018, 208.10, 205.00, 212.80, 198.05, 199.95, 199.85, 202.02, 9185, 18.56, 257, 5927, 64.53
TREEHOUSE, EQ, 01-Oct-2018, 5.40, 5.20, 5.25, 5.15, 5.15, 5.15, 5.16, 21542, 1.11, 64, 18944, 87.94
TRENT, EQ, 01-Oct-2018, 333.25, 333.00, 340.95, 316.95, 332.10, 337.00, 326.81, 198510, 648.75, 3665, 142730, 71.90
TRF, EQ, 01-Oct-2018, 138.80, 140.00, 140.00, 126.10, 128.60, 129.15, 129.61, 87536, 113.46, 2107, 46288, 52.88
TRIDENT, EQ, 01-Oct-2018, 57.10, 57.50, 57.95, 54.40, 55.90, 55.70, 55.45, 559771, 310.41, 3751, 292397, 52.24
TRIGYN, EQ, 01-Oct-2018, 77.50, 84.00, 84.00, 64.15, 80.00, 81.00, 70.75, 254792, 180.26, 2875, 138269, 54.27
TRIL, EQ, 01-Oct-2018, 15.55, 15.15, 15.75, 14.30, 15.05, 15.15, 15.00, 89597, 13.44, 375, 56239, 62.77
TRITURBINE, EQ, 01-Oct-2018, 103.30, 101.55, 111.50, 94.85, 111.00, 104.80, 99.25, 486801, 483.13, 1775, 449632, 92.36
TRIVENI, EQ, 01-Oct-2018, 38.80, 38.05, 39.50, 37.00, 38.75, 38.80, 38.29, 800146, 306.36, 5917, 286140, 35.76
TTKHLTCARE, EQ, 01-Oct-2018, 951.60, 953.00, 968.00, 869.95, 938.00, 926.25, 905.26, 5860, 53.05, 777, 3467, 59.16
TTKPRESTIG, EQ, 01-Oct-2018, 6376.00, 6366.40, 6380.60, 6131.00, 6168.00, 6165.20, 6170.68, 2765, 170.62, 976, 1578, 57.07
TTL, EQ, 01-Oct-2018, 62.70, 63.00, 64.15, 58.50, 62.25, 61.90, 60.76, 7657, 4.65, 230, 4797, 62.65
TTML, EQ, 01-Oct-2018, 4.30, 4.30, 4.80, 3.95, 4.05, 4.10, 4.10, 1670706, 68.55, 1076, 905932, 54.22
TULSI, BE, 01-Oct-2018, 0.85, 0.80, 0.90, 0.80, 0.90, 0.90, 0.88, 5491, 0.05, 18, -, -
TV18BRDCST, EQ, 01-Oct-2018, 35.10, 35.10, 35.10, 32.05, 34.10, 34.30, 33.55, 9041022, 3033.19, 21722, 1910564, 21.13
TVSELECT, EQ, 01-Oct-2018, 223.80, 213.00, 219.90, 212.65, 216.25, 214.25, 213.81, 55652, 118.99, 899, 27492, 49.40
TVSMOTOR, EQ, 01-Oct-2018, 560.05, 559.70, 566.30, 526.00, 560.30, 561.35, 546.34, 1501195, 8201.61, 43066, 539993, 35.97
TVSSRICHAK, EQ, 01-Oct-2018, 2707.65, 2686.20, 2725.00, 2611.40, 2721.00, 2710.15, 2701.23, 3168, 85.57, 743, 2607, 82.29
TVTODAY, EQ, 01-Oct-2018, 407.65, 405.20, 407.00, 394.90, 401.00, 401.45, 400.61, 58941, 236.12, 5371, 44634, 75.73
TVVISION, BE, 01-Oct-2018, 4.90, 4.70, 5.10, 4.70, 4.75, 4.75, 4.73, 17234, 0.81, 41, -, -
TWL, EQ, 01-Oct-2018, 70.70, 71.70, 71.70, 67.10, 69.60, 69.75, 69.06, 415162, 286.71, 4234, 190921, 45.99
UBL, EQ, 01-Oct-2018, 1357.35, 1360.00, 1364.90, 1266.00, 1330.15, 1328.00, 1314.01, 823724, 10823.84, 28011, 146634, 17.80
UCALFUEL, EQ, 01-Oct-2018, 186.40, 185.00, 185.00, 175.15, 183.00, 182.80, 180.40, 30414, 54.87, 822, 17813, 58.57
UCL, SM, 01-Oct-2018, 61.00, 60.50, 63.50, 60.10, 63.50, 63.50, 61.29, 14000, 8.58, 7, 14000, 100.00
UCOBANK, EQ, 01-Oct-2018, 16.80, 16.85, 16.95, 16.05, 16.80, 16.80, 16.57, 674503, 111.77, 3863, 218508, 32.40
UFLEX, EQ, 01-Oct-2018, 289.20, 291.55, 299.40, 278.05, 295.00, 294.90, 285.23, 84969, 242.35, 3129, 38328, 45.11
UFO, EQ, 01-Oct-2018, 311.60, 310.05, 313.00, 297.00, 301.00, 301.60, 301.93, 19720, 59.54, 838, 14733, 74.71
UGARSUGAR, BE, 01-Oct-2018, 14.20, 13.50, 14.20, 13.50, 13.80, 13.60, 13.60, 65890, 8.96, 230, -, -
UJAAS, EQ, 01-Oct-2018, 8.75, 8.85, 9.35, 7.95, 8.60, 8.45, 8.25, 354961, 29.29, 894, 234400, 66.04
UJJIVAN, EQ, 01-Oct-2018, 247.55, 240.55, 259.90, 230.00, 258.75, 258.75, 246.59, 1704240, 4202.56, 19835, 241339, 14.16
ULTRACEMCO, EQ, 01-Oct-2018, 4059.95, 4050.00, 4050.00, 3854.00, 3941.15, 3940.20, 3921.22, 427828, 16776.07, 42122, 260850, 60.97
UMANGDAIRY, EQ, 01-Oct-2018, 60.40, 60.10, 61.80, 59.00, 61.30, 61.35, 60.34, 9746, 5.88, 166, 7918, 81.24
UNICHEMLAB, EQ, 01-Oct-2018, 195.65, 193.70, 197.00, 185.55, 197.00, 194.85, 190.33, 52288, 99.52, 2131, 30814, 58.93
UNIENTER, EQ, 01-Oct-2018, 92.95, 92.25, 92.50, 88.35, 92.00, 90.90, 90.07, 17707, 15.95, 191, 10427, 58.89
UNIINFO, SM, 01-Oct-2018, 30.40, 29.20, 29.20, 29.20, 29.20, 29.20, 29.20, 2000, 0.58, 1, 2000, 100.00
UNIONBANK, EQ, 01-Oct-2018, 65.75, 66.00, 69.95, 63.40, 69.20, 69.20, 66.63, 9705154, 6466.37, 26226, 841353, 8.67
UNIPLY, EQ, 01-Oct-2018, 56.90, 57.40, 58.90, 52.10, 58.85, 57.55, 54.42, 239601, 130.38, 1563, 155803, 65.03
UNITECH, EQ, 01-Oct-2018, 2.60, 2.65, 2.65, 2.35, 2.60, 2.55, 2.50, 12354334, 309.22, 7856, 6036114, 48.86
UNITEDBNK, EQ, 01-Oct-2018, 10.25, 10.30, 10.50, 10.05, 10.45, 10.35, 10.25, 450800, 46.20, 899, 299300, 66.39
UNITEDTEA, EQ, 01-Oct-2018, 342.15, 342.15, 357.95, 331.30, 341.15, 341.35, 341.17, 613, 2.09, 46, 429, 69.98
UNITY, BZ, 01-Oct-2018, 2.10, 2.20, 2.20, 2.00, 2.00, 2.00, 2.18, 5450, 0.12, 9, -, -
UNIVCABLES, EQ, 01-Oct-2018, 196.50, 196.00, 197.25, 175.50, 191.00, 190.75, 185.23, 243724, 451.45, 4908, 94347, 38.71
